1464,1160,923,23,13
1465,1157,919,25,16
1466,1156,919,29,15
1467,1156,922,28,17
1468,1152,919,29,18
1469,1151,921,29,16
1470,1149,919,31,16
1471,1152,918,25,18
1472,1146,916,33,19
1473,1148,916,36,19
1474,1147,914,35,20
1475,1148,913,31,22
1476,1148,912,39,20
1477,1150,910,42,26
1478,1151,913,31,18
1479,1150,910,35,23
1480,1150,909,38,22
1481,1153,908,35,21
1482,1155,905,35,22
1483,1159,905,30,20
1484,1173,910,34,22
1485,1151,905,40,23
1486,1154,904,39,21
1487,1156,904,37,20
1488,1158,903,38,23
1489,1160,899,42,25
1490,1164,903,47,22
1491,1165,899,37,24
1492,1163,898,41,25
1493,1169,900,39,22
1494,1163,899,46,27
1495,1171,902,39,21
1496,1172,898,40,26
1497,1176,899,41,22
1498,1179,901,41,23
1499,1178,899,40,22
1500,1192,905,21,15
1501,1191,905,27,18
1502,1190,903,25,16
1503,1189,905,27,18
1504,1188,904,28,17
1505,1187,907,25,16
1508,1186,903,23,19
1509,1183,902,26,19
1511,1177,903,25,19
1512,1173,903,29,18
1513,1177,905,23,15
1514,1174,900,26,21
1515,1174,901,27,17
1516,1174,898,31,20
1517,1175,900,32,19
1518,1179,901,25,16
1519,1175,898,30,20
1520,1175,899,28,20
1521,1174,898,25,19
1522,1177,900,23,14
1523,1175,898,26,16
1524,1175,898,31,18
1525,1175,898,26,15
1526,1175,893,29,19
1527,1176,893,27,20
1528,1175,896,27,17
1529,1172,896,31,17
1530,1172,895,31,18
1531,1170,893,35,18
1532,1170,893,29,16
1533,1173,891,31,17
1534,1175,890,29,19
1535,1175,891,29,19
1536,1175,891,26,17
1537,1170,893,32,18
1538,1168,893,30,15
1539,1169,891,30,20
1540,1165,890,32,20
1541,1173,893,22,13
1542,1171,893,24,14
1543,1173,891,24,13
1544,1173,891,25,14
1545,1173,890,25,18
1546,1170,893,28,17
1547,1170,893,26,15
1548,1167,890,31,17
1549,1170,890,26,16
1550,1170,889,29,18
1553,1174,893,27,13
1554,1172,890,30,17
1555,1171,891,33,15
1556,1173,894,29,15
1557,1173,893,31,17
1558,1175,893,30,16
1559,1173,893,31,17
1560,1174,893,30,14
1561,1173,894,30,18
1562,1170,898,33,19
1563,1169,898,27,18
1564,1165,898,32,18
1565,1164,898,28,18
1566,1161,898,31,22
1567,1158,898,29,19
1568,1158,903,30,18
1569,1153,904,32,17
1570,1150,903,32,19
1571,1151,906,25,18
1572,1147,910,28,17
1573,1142,910,29,19
1574,1140,914,29,17
1575,1144,917,21,17
1576,1144,917,16,13
1577,1140,916,18,15
1578,1139,918,21,16
1579,1136,922,23,17
1580,1136,923,21,18
1581,1132,922,25,20
1582,1134,924,19,16
1583,1132,928,21,16
1584,1132,929,21,18
1585,1133,931,19,18
1586,1127,931,26,17
1587,1128,934,23,16
1588,1130,932,22,18
1589,1131,937,19,16
1590,1127,939,26,19
1591,1129,940,22,20
1592,1129,940,22,20
1593,1131,940,22,21
1594,1134,945,20,16
1595,1134,945,21,16
1596,1134,945,24,24
1597,1132,949,23,19
1598,1133,953,23,17
1599,1132,953,24,16
1600,1130,951,25,18
1601,1132,954,22,14
1602,1131,958,26,16
1603,1133,955,23,22
1604,1130,958,23,18
1605,1131,958,20,15
1606,1130,963,19,15
1607,1125,964,21,13
1608,1124,963,22,15
1609,1122,960,23,20
1610,1118,960,26,18
1611,1117,960,25,19
1612,1116,963,22,16
1613,1115,964,23,17
1614,1110,959,26,19
1615,1109,961,27,17
1616,1106,961,27,18
1617,1106,961,26,17
1618,1106,960,22,18
1619,1108,964,22,17
1620,1105,964,23,16
1621,1106,963,21,17
1622,1102,961,26,17
1623,1103,961,28,19
1624,1099,960,34,21
1625,1096,961,34,22
1626,1098,964,31,18
1627,1097,960,33,21
1628,1101,963,26,18
1629,1098,960,30,24
1630,1099,965,29,23
1631,1096,964,29,18
1632,1096,964,28,20
1633,1098,966,26,19
1634,1095,971,29,16
1635,1099,968,25,20
1636,1101,973,24,16
1637,1101,972,24,18
1638,1101,973,28,18
1639,1102,974,27,18
1640,1100,979,30,18
1641,1101,976,30,20
1642,1103,983,27,17
1643,1101,979,31,22
1644,1107,983,20,15
1645,1103,982,23,18
1646,1103,986,29,18
1647,1100,990,31,17
1648,1097,987,37,22
1649,1104,990,25,19
1650,1103,994,27,20
1651,1101,996,27,18
1652,1100,996,30,20
1653,1105,1002,27,17
1654,1103,1002,25,18
1655,1102,1005,26,16
1656,1100,1004,29,22
1657,1103,1011,20,18
1658,1097,1011,24,21
1659,1093,1016,27,17
1660,1090,1015,32,17
1661,1089,1016,32,21
1662,1090,1019,31,23
1663,1087,1014,48,36
1663,1090,1022,30,17
1664,1090,1025,29,18
1665,1084,1023,32,19
1666,1085,1024,32,19
1667,1081,1027,33,17
1668,1078,1028,32,18
1669,1079,1027,29,19
1670,1077,1029,34,19
1671,1076,1028,32,18
1672,1076,1028,30,18
1673,1076,1030,27,19
1674,1071,1032,34,19
1675,1071,1032,32,18
1676,1063,1022,44,40
1676,1073,1033,31,22
1677,1059,1018,60,40
1678,1059,1022,52,36
1679,1071,1026,36,32
1680,1076,1036,26,16
1681,1076,1036,30,17
1682,1074,1034,31,19
1683,1077,1036,30,14
1684,1075,1035,34,20
1685,1074,1035,32,18
1686,1075,1035,32,18
1687,1076,1036,34,19
1688,1075,1032,33,21
1689,1074,1031,33,21
1690,1076,1034,29,19
1691,1073,1034,30,19
1692,1071,1034,31,18
1693,1069,1032,31,20
1694,1066,1032,29,18
1695,1064,1031,28,18
1696,1062,1029,30,19
1697,1059,1028,34,20
1698,1057,1028,31,19
1699,1055,1024,34,20
1700,1052,1024,32,20
1701,1047,1014,40,40
1702,1050,1026,31,19
1703,1050,1026,36,18
1704,1050,1024,35,21
1705,1048,1022,35,20
1706,1047,1019,41,22
1707,1053,1020,34,21
1708,1054,1022,33,19
1709,1052,1019,35,20
1710,1055,1022,34,19
1711,1043,1006,52,40
1712,1047,1006,48,40
1713,1057,1015,31,21
1714,1056,1014,38,22
1715,1055,1014,40,22
1716,1057,1014,34,17
1717,1055,1009,36,23
1718,1054,1009,34,26
1719,1050,1011,34,22
1720,1048,1014,40,22
1721,1051,1012,32,18
1722,1049,1009,35,19
1723,1046,1009,37,21
1724,1042,1010,46,22
1725,1045,1012,35,20
1726,1042,1009,37,22
1727,1040,1010,35,20
1728,1023,998,56,36
1729,1035,1011,34,18
1730,1034,1010,35,20
1731,1031,1009,42,24
1732,1019,994,60,48
1733,1026,1007,36,20
1734,1026,1007,35,20
1735,1011,998,56,40
1736,1011,998,56,40
1737,1018,1007,34,21
1738,1018,1007,35,19
1739,1016,1004,33,23
1740,1017,1006,33,20
1741,1016,1006,36,22
1742,1019,1007,37,21
1743,1016,1004,38,22
1744,1013,1005,40,21
1745,1016,1004,37,24
1746,1020,1007,28,19
1747,1011,994,48,40
1748,1017,1004,32,21
1749,1007,990,48,40
1750,999,986,56,40
1751,1015,995,33,24
1752,1011,986,40,40
1753,1012,993,31,24
1754,1006,989,37,26
1755,1003,982,36,32
1756,999,978,36,36
1757,1007,985,31,24
1758,1005,984,31,20
1759,1003,980,33,24
1760,996,975,34,26
1761,991,970,44,32
1762,983,962,48,36
1763,983,962,52,40
1764,971,958,60,40
1765,993,966,29,23
1766,987,961,33,23
1767,983,954,40,32
1768,983,950,40,32
1769,983,946,40,40
1770,984,954,29,21
1771,984,950,31,19
1772,983,946,32,22
1773,983,945,32,23
1774,985,943,30,20
1775,986,942,33,24
1776,986,938,32,25
1777,986,935,31,23
1778,981,934,40,24
1779,980,929,41,34
1780,981,935,34,20
1781,981,932,36,27
1782,984,927,27,29
1783,979,927,36,22
1784,978,926,38,24
1785,979,929,41,26
1786,983,932,37,21
1787,977,927,42,24
1788,972,926,46,28
1789,975,926,45,32
1790,967,922,52,40
1791,978,933,38,25
1792,979,936,35,22
1793,975,926,49,40
1794,975,926,45,36
1795,975,930,45,40
1796,979,938,40,32
1797,967,934,44,40
1798,967,938,52,40
1799,963,934,48,40
1800,974,951,30,19
1801,972,951,32,23
1802,963,942,40,36
1803,973,956,30,24
1804,967,950,40,36
1805,962,961,40,23
1806,959,966,37,21
1807,958,968,39,19
1808,958,970,38,22
1809,960,974,37,19
1810,955,973,45,19
1811,958,973,41,20
1812,958,976,46,20
1813,960,977,46,24
1814,957,978,50,23
1815,958,979,49,25
1816,964,981,45,23
1817,967,983,43,23
1818,971,974,48,40
1819,971,978,52,40
1820,971,978,52,40
1821,976,986,45,23
1822,975,974,57,44
1823,978,992,46,22
1824,963,978,56,48
1825,977,993,43,24
1826,976,993,44,26
1827,974,992,43,24
1828,977,993,37,21
1829,975,994,46,23
1830,972,996,42,21
1831,965,995,50,24
1832,971,990,40,32
1833,961,994,41,25
1834,963,986,44,36
1835,959,990,40,36
1836,950,995,48,24
1837,948,994,44,23
1838,943,996,46,19
1839,935,982,52,40
1840,934,993,52,26
1841,931,986,52,40
1842,929,993,44,25
1843,927,991,45,25
1844,915,982,60,48
1845,911,978,64,52
1846,919,982,52,44
1847,911,978,56,48
1848,899,982,65,56
1849,914,992,43,22
1850,903,978,56,48
1851,899,974,57,52
1852,895,978,68,56
1853,903,978,60,56
1854,909,986,46,23
1855,907,981,47,28
1856,899,970,53,48
1857,899,974,61,60
