2072,993,1062,27,27
2082,1005,1058,36,36
2083,1005,1070,27,27
2087,1016,1053,27,27
2088,1018,1053,27,27
2089,1020,1048,30,30
2095,1029,1042,30,30
2096,1030,1040,27,27
2097,1033,1038,30,30
2098,1035,1039,27,27
2099,1036,1038,27,27
2101,1036,1038,30,30
2102,1033,1039,27,27
2103,1029,1038,30,30
2105,1027,1040,27,27
2106,1023,1038,27,27
2108,1019,1034,27,27
2109,1013,1033,27,27
2111,1005,1032,30,30
2112,1002,1030,27,27
2116,1001,1019,30,30
2117,1003,1017,27,27
2123,1007,997,30,30
2125,1003,986,33,33
2127,1005,985,30,30
2128,1006,987,27,27
2130,1000,985,27,27
2131,999,985,27,27
2132,997,986,27,27
2134,992,989,30,30
2136,989,993,27,27
2137,986,995,27,27
2140,983,1003,27,27
2142,987,1003,27,27
2143,985,1005,27,27
2144,984,1006,30,30
2145,983,1010,27,27
2146,982,1013,27,27
2147,982,1012,27,27
2152,981,1023,27,27
2154,980,1026,27,27
2156,983,1034,27,27
2158,986,1040,27,27
2159,984,1042,30,30
2160,979,1043,30,30
2161,974,1046,27,27
2162,971,1051,27,27
2163,967,1055,27,27
2164,961,1058,27,27
2167,942,1063,30,30
2169,926,1074,27,27
2172,898,1075,27,27
2175,876,1079,27,27
2176,870,1079,27,27
2178,858,1077,27,27
2179,858,1076,27,27
2180,856,1077,30,30
2181,852,1070,33,33
2183,860,1067,30,30
2185,859,1058,33,33
2186,863,1060,27,27
2187,860,1055,30,30
2188,858,1051,30,30
2189,862,1047,30,30
2191,867,1042,27,27
2193,870,1036,27,27
2194,870,1033,27,27
2195,872,1031,30,30
2196,876,1033,30,30
2197,877,1033,33,33
2198,881,1034,30,30
2199,888,1036,27,27
2200,892,1036,30,30
2201,897,1038,30,30
2202,902,1041,30,30
2203,909,1047,30,30
2204,914,1053,27,27
2205,920,1056,27,27
2206,929,1060,27,27
2208,941,1071,27,27
2209,946,1075,30,30
2211,950,1084,30,30
2213,947,1091,30,30
2214,941,1097,27,27
2215,934,1099,27,27
2216,927,1099,30,30
2219,895,1102,30,30
