Time	   Frame	x-pixel	    y-pixel
178.866667 2683.000000 2142.000000 962.000000
178.933333 2684.000000 2148.000000 960.000000
179.000000 2685.000000 2154.000000 959.000000
179.066667 2686.000000 2156.000000 956.000000
179.133333 2687.000000 2159.000000 954.000000
179.200000 2688.000000 2161.000000 953.000000
179.266667 2689.000000 2161.000000 947.000000
179.333333 2690.000000 2162.000000 941.000000
179.400000 2691.000000 2165.000000 938.000000
179.466667 2692.000000 2166.000000 937.000000
179.533333 2693.000000 2166.000000 932.000000
179.600000 2694.000000 2164.000000 930.000000
179.666667 2695.000000 2164.000000 925.000000
179.733333 2696.000000 2161.000000 918.000000
179.800000 2697.000000 2158.000000 912.000000
179.866667 2698.000000 2155.000000 908.000000
179.933333 2699.000000 2150.000000 908.000000
180.000000 2700.000000 2146.000000 903.000000
180.066667 2701.000000 2143.000000 897.000000
180.133333 2702.000000 2138.000000 891.000000
180.200000 2703.000000 2132.000000 887.000000
180.266667 2704.000000 2125.000000 883.000000
180.333333 2705.000000 2119.000000 879.000000
180.400000 2706.000000 2112.000000 878.000000
180.466667 2707.000000 2106.000000 873.000000
180.533333 2708.000000 2099.000000 871.000000
180.600000 2709.000000 2094.000000 867.000000
180.666667 2710.000000 2085.000000 865.000000
180.733333 2711.000000 2079.000000 863.000000
180.800000 2712.000000 2072.000000 863.000000
180.866667 2713.000000 2061.000000 861.000000
180.933333 2714.000000 2053.000000 860.000000
181.000000 2715.000000 2048.000000 864.000000
181.066667 2716.000000 2042.000000 862.000000
181.133333 2717.000000 2035.000000 860.000000
181.200000 2718.000000 2027.000000 860.000000
181.266667 2719.000000 2020.000000 862.000000
181.333333 2720.000000 2014.000000 861.000000
181.400000 2721.000000 2008.000000 862.000000
181.466667 2722.000000 2007.000000 866.000000
181.533333 2723.000000 2001.000000 869.000000
181.600000 2724.000000 1995.000000 869.000000
181.666667 2725.000000 1994.000000 873.000000
181.733333 2726.000000 1993.000000 877.000000
181.800000 2727.000000 1992.000000 883.000000
181.866667 2728.000000 1993.000000 889.000000
181.933333 2729.000000 1992.000000 894.000000
182.000000 2730.000000 1991.000000 896.000000
182.066667 2731.000000 1995.000000 903.000000
182.133333 2732.000000 2000.000000 910.000000
182.200000 2733.000000 2005.000000 918.000000
182.266667 2734.000000 2012.000000 921.000000
182.333333 2735.000000 2022.000000 930.000000
182.400000 2736.000000 2028.000000 938.000000
182.466667 2737.000000 2037.000000 943.000000
182.533333 2738.000000 2043.000000 948.000000
182.600000 2739.000000 2052.000000 954.000000
182.666667 2740.000000 2059.000000 959.000000
182.733333 2741.000000 2067.000000 963.000000
182.800000 2742.000000 2077.000000 966.000000
182.866667 2743.000000 2087.000000 970.000000
182.933333 2744.000000 2095.000000 974.000000
183.000000 2745.000000 2100.000000 978.000000
183.066667 2746.000000 2108.000000 984.000000
183.133333 2747.000000 2114.000000 986.000000
183.200000 2748.000000 2121.000000 988.000000
183.266667 2749.000000 2127.000000 992.000000
183.333333 2750.000000 2133.000000 996.000000
183.400000 2751.000000 2134.000000 999.000000
183.466667 2752.000000 2136.000000 1006.000000
183.533333 2753.000000 2139.000000 1011.000000
183.600000 2754.000000 2138.000000 1013.000000
183.666667 2755.000000 2136.000000 1016.000000
183.733333 2756.000000 2135.000000 1021.000000
183.800000 2757.000000 2133.000000 1028.000000
183.866667 2758.000000 2132.000000 1028.000000
183.933333 2759.000000 2131.000000 1031.000000
184.000000 2760.000000 2130.000000 1034.000000
184.066667 2761.000000 2125.000000 1037.000000
184.133333 2762.000000 2126.000000 1038.000000
184.200000 2763.000000 2129.000000 1047.000000
184.266667 2764.000000 2132.000000 1052.000000
184.333333 2765.000000 2132.000000 1056.000000
184.400000 2766.000000 2133.000000 1061.000000
184.466667 2767.000000 2133.000000 1064.000000
184.533333 2768.000000 2132.000000 1066.000000
184.600000 2769.000000 2130.000000 1068.000000
184.666667 2770.000000 2135.000000 1072.000000
184.733333 2771.000000 2134.000000 1074.000000
184.800000 2772.000000 2134.000000 1067.000000
184.866667 2773.000000 2138.000000 1066.000000
184.933333 2774.000000 2138.000000 1063.000000
185.000000 2775.000000 2135.000000 1060.000000
185.066667 2776.000000 2132.000000 1059.000000
185.133333 2777.000000 2131.000000 1060.000000
185.200000 2778.000000 2129.000000 1054.000000
185.266667 2779.000000 2129.000000 1049.000000
185.333333 2780.000000 2130.000000 1046.000000
185.400000 2781.000000 2129.000000 1043.000000
185.466667 2782.000000 2125.000000 1042.000000
185.533333 2783.000000 2123.000000 1040.000000
185.600000 2784.000000 2120.000000 1038.000000
185.666667 2785.000000 2117.000000 1033.000000
185.733333 2786.000000 2115.000000 1029.000000
185.800000 2787.000000 2116.000000 1025.000000
185.866667 2788.000000 2115.000000 1021.000000
185.933333 2789.000000 2114.000000 1012.000000
186.000000 2790.000000 2113.000000 1006.000000
186.066667 2791.000000 2113.000000 997.000000
186.133333 2792.000000 2113.000000 990.000000
186.200000 2793.000000 2113.000000 982.000000
186.266667 2794.000000 2116.000000 976.000000
186.333333 2795.000000 2118.000000 967.000000
186.400000 2796.000000 2117.000000 959.000000
186.466667 2797.000000 2118.000000 951.000000
186.533333 2798.000000 2121.000000 942.000000
186.600000 2799.000000 2119.000000 934.000000
186.666667 2800.000000 2119.000000 928.000000
186.733333 2801.000000 2119.000000 921.000000
186.800000 2802.000000 2118.000000 914.000000
186.866667 2803.000000 2118.000000 908.000000
186.933333 2804.000000 2119.000000 903.000000
187.000000 2805.000000 2122.000000 900.000000
187.066667 2806.000000 2122.000000 896.000000
187.133333 2807.000000 2121.000000 894.000000
187.200000 2808.000000 2123.000000 893.000000
187.266667 2809.000000 2119.000000 891.000000
187.333333 2810.000000 2120.000000 888.000000
187.400000 2811.000000 2120.000000 888.000000
187.466667 2812.000000 2119.000000 889.000000
187.533333 2813.000000 2119.000000 890.000000
187.600000 2814.000000 2119.000000 893.000000
187.666667 2815.000000 2118.000000 894.000000
187.733333 2816.000000 2117.000000 899.000000
187.800000 2817.000000 2115.000000 904.000000
187.866667 2818.000000 2117.000000 910.000000
187.933333 2819.000000 2117.000000 914.000000
188.000000 2820.000000 2118.000000 920.000000
188.066667 2821.000000 2122.000000 929.000000
188.133333 2822.000000 2126.000000 935.000000
188.200000 2823.000000 2130.000000 942.000000
188.266667 2824.000000 2136.000000 949.000000
188.333333 2825.000000 2142.000000 954.000000
188.400000 2826.000000 2149.000000 959.000000
188.466667 2827.000000 2156.000000 963.000000
188.533333 2828.000000 2163.000000 972.000000
188.600000 2829.000000 2169.000000 977.000000
188.666667 2830.000000 2175.000000 984.000000
188.733333 2831.000000 2185.000000 989.000000
188.800000 2832.000000 2194.000000 994.000000
188.866667 2833.000000 2199.000000 998.000000
188.933333 2834.000000 2209.000000 1003.000000
189.000000 2835.000000 2217.000000 1008.000000
189.066667 2836.000000 2225.000000 1013.000000
189.133333 2837.000000 2231.000000 1016.000000
189.200000 2838.000000 2238.000000 1017.000000
189.266667 2839.000000 2244.000000 1019.000000
189.333333 2840.000000 2248.000000 1019.000000
189.400000 2841.000000 2253.000000 1021.000000
189.466667 2842.000000 2258.000000 1020.000000
189.533333 2843.000000 2259.000000 1019.000000
189.600000 2844.000000 2261.000000 1015.000000
189.666667 2845.000000 2263.000000 1013.000000
189.733333 2846.000000 2267.000000 1008.000000
189.800000 2847.000000 2269.000000 1004.000000
189.866667 2848.000000 2271.000000 1002.000000
189.933333 2849.000000 2273.000000 997.000000
190.000000 2850.000000 2276.000000 991.000000
190.066667 2851.000000 2281.000000 984.000000
190.133333 2852.000000 2286.000000 979.000000
190.200000 2853.000000 2289.000000 976.000000
190.266667 2854.000000 2289.000000 971.000000
190.333333 2855.000000 2291.000000 968.000000
190.400000 2856.000000 2291.000000 962.000000
190.466667 2857.000000 2288.000000 956.000000
190.533333 2858.000000 2288.000000 952.000000
190.600000 2859.000000 2288.000000 947.000000
190.666667 2860.000000 2285.000000 941.000000
190.733333 2861.000000 2281.000000 933.000000
190.800000 2862.000000 2278.000000 928.000000
190.866667 2863.000000 2273.000000 920.000000
190.933333 2864.000000 2265.000000 916.000000
191.000000 2865.000000 2257.000000 912.000000
191.066667 2866.000000 2253.000000 909.000000
191.133333 2867.000000 2247.000000 904.000000
191.200000 2868.000000 2243.000000 901.000000
191.266667 2869.000000 2241.000000 897.000000
191.333333 2870.000000 2237.000000 895.000000
191.400000 2871.000000 2230.000000 894.000000
191.466667 2872.000000 2230.000000 894.000000
191.533333 2873.000000 2226.000000 890.000000
191.600000 2874.000000 2223.000000 891.000000
191.666667 2875.000000 2225.000000 891.000000
191.733333 2876.000000 2229.000000 891.000000
191.800000 2877.000000 2236.000000 888.000000
191.866667 2878.000000 2242.000000 889.000000
191.933333 2879.000000 2250.000000 891.000000
192.000000 2880.000000 2255.000000 894.000000
192.066667 2881.000000 2258.000000 894.000000
192.133333 2882.000000 2265.000000 900.000000
192.200000 2883.000000 2273.000000 907.000000
192.266667 2884.000000 2282.000000 908.000000
192.333333 2885.000000 2292.000000 908.000000
192.400000 2886.000000 2305.000000 911.000000
192.466667 2887.000000 2319.000000 914.000000
192.533333 2888.000000 2329.000000 922.000000
192.600000 2889.000000 2347.000000 922.000000
192.666667 2890.000000 2362.000000 922.000000
192.733333 2891.000000 2366.000000 922.000000
192.800000 2892.000000 2377.000000 925.000000
192.866667 2893.000000 2388.000000 925.000000
192.933333 2894.000000 2401.000000 928.000000
193.000000 2895.000000 2409.000000 920.000000
193.066667 2896.000000 2419.000000 921.000000
193.133333 2897.000000 2424.000000 921.000000
193.200000 2898.000000 2426.000000 921.000000
193.266667 2899.000000 2425.000000 922.000000
193.333333 2900.000000 2426.000000 924.000000
193.400000 2901.000000 2421.000000 926.000000
193.466667 2902.000000 2414.000000 923.000000
193.533333 2903.000000 2409.000000 923.000000
193.600000 2904.000000 2400.000000 923.000000
193.666667 2905.000000 2390.000000 931.000000
193.733333 2906.000000 2382.000000 931.000000
193.800000 2907.000000 2375.000000 931.000000
193.866667 2908.000000 2364.000000 928.000000
193.933333 2909.000000 2355.000000 928.000000
194.000000 2910.000000 2351.000000 928.000000
194.066667 2911.000000 2347.000000 928.000000
194.133333 2912.000000 2344.000000 931.000000
194.200000 2913.000000 2349.000000 934.000000
194.266667 2914.000000 2357.000000 941.000000
194.333333 2915.000000 2368.000000 944.000000
194.400000 2916.000000 2384.000000 953.000000
194.466667 2917.000000 2404.000000 963.000000
194.533333 2918.000000 2421.000000 972.000000
194.600000 2919.000000 2436.000000 985.000000
194.666667 2920.000000 2441.000000 994.000000
